Buffer_ID,Day,MinvonTime_Start_Number,MaxvonTime_End_Number,Time,Jurisdiction_ID,Waterbody_ID,Relevant
210,16-08-01,12.39,17.31,15.4994444443728,J54130,329246294,True
210,16-08-01,12.39,17.31,14.9869444443611,,328961702A,False
210,16-08-01,12.39,17.31,14.9330555556226,J54173,-1,False
210,16-08-01,12.39,17.31,14.7694444445078,J54173,0,False
210,16-08-01,12.39,17.31,,J54130,,False
210,16-08-01,12.39,17.31,,J54130,,False
210,16-08-01,12.39,17.31,,J54130,,False
210,16-08-01,12.39,17.31,14.0824999999604,J54130,329069286,True
210,16-08-01,12.39,17.31,13.9775000000373,,328974235B,False
210,16-08-01,12.39,17.31,13.7911111110589,J54130,,False
210,16-08-01,12.39,17.31,,J54130,,False
210,16-08-01,12.39,17.31,,J54130,,False
210,16-08-01,12.39,17.31,12.9516666666605,J54130,328961702A,True
210,16-08-01,12.39,17.31,13.1833333333489,J54130,328961702A,True
210,16-08-01,12.39,17.31,,J54130,,False
210,16-08-01,12.39,17.31,14.5194444443914,J54130,328961702A,True
386,16-08-02,10.66,18.14,17.0936111110495,J54130,329459117,True
386,16-08-02,10.66,18.14,,,,False
386,16-08-02,10.66,18.14,,,,False
386,16-08-02,10.66,18.14,16.7525000000023,J54129,328961689B,True
386,16-08-02,10.66,18.14,16.3088888889179,J54129,329518145B,True
386,16-08-02,10.66,18.14,17.9905555556179,J54130,329459116B,True
386,16-08-02,10.66,18.14,16.3402777778101,J54155,,False
386,16-08-02,10.66,18.14,17.1836111111334,,,False
386,16-08-02,10.66,18.14,,J54130,,False
386,16-08-02,10.66,18.14,,J54130,,False
386,16-08-02,10.66,18.14,,J54130,,False
386,16-08-02,10.66,18.14,,,,False
386,16-08-02,10.66,18.14,,,,False
386,16-08-02,10.66,18.14,16.2772222221829,J54129,329459116B,True
386,16-08-02,10.66,18.14,,,,False
386,16-08-02,10.66,18.14,10.968888888834,,328961767C,False
386,16-08-02,10.66,18.14,,J54130,,False
386,16-08-02,10.66,18.14,17.8991666666698,J54130,329459116B,True
386,16-08-02,10.66,18.14,,J54128,,False
386,16-08-02,10.66,18.14,,J54129,,False
386,16-08-02,10.66,18.14,11.5427777777659,,328961767C,False
386,16-08-02,10.66,18.14,,,,False
386,16-08-02,10.66,18.14,,,,False
386,16-08-02,10.66,18.14,,,,False
386,16-08-02,10.66,18.14,,J54130,,False
386,16-08-02,10.66,18.14,,,,False
386,16-08-02,10.66,18.14,15.5152777777403,J54173,329518145A,True
386,16-08-02,10.66,18.14,13.0119444443844,J54130,,False
386,16-08-02,10.66,18.14,16.2427777777193,,329494713,False
386,16-08-02,10.66,18.14,,,,False
386,16-08-02,10.66,18.14,,J54128,,False
386,16-08-02,10.66,18.14,15.9266666667536,J54129,329518145B,True
386,16-08-02,10.66,18.14,,J54130,,False
386,16-08-02,10.66,18.14,,,,False
386,16-08-02,10.66,18.14,,,,False
386,16-08-02,10.66,18.14,16.0700000000652,J54129,329459119,True
386,16-08-02,10.66,18.14,12.6358333333628,,329518145B,False
386,16-08-02,10.66,18.14,15.9499999999534,J54130,329518145B,True
386,16-08-02,10.66,18.14,15.1122222222621,J54129,329459116B,True
386,16-08-02,10.66,18.14,,J54129,,False
386,16-08-02,10.66,18.14,,J54129,,False
386,16-08-02,10.66,18.14,,J54126,,False
386,16-08-02,10.66,18.14,15.4033333333209,J54130,329663955,True
386,16-08-02,10.66,18.14,,J54129,,False
386,16-08-02,10.66,18.14,15.5491666666931,J54129,329518145B,True
386,16-08-02,10.66,18.14,,,,False
386,16-08-02,10.66,18.14,15.7572222221643,,-1,False
386,16-08-02,10.66,18.14,,J54130,,False
386,16-08-02,10.66,18.14,16.2449999999371,,,False
386,16-08-02,10.66,18.14,16.4177777777659,,329518145B,False
386,16-08-02,10.66,18.14,,J54130,,False
386,16-08-02,10.66,18.14,17.1399999999558,J54173,329518145B,True
386,16-08-02,10.66,18.14,,J54130,,False
386,16-08-02,10.66,18.14,16.014444444445,J54130,328961767C,True
386,16-08-02,10.66,18.14,11.070000000007,J54129,329459116B,True
386,16-08-02,10.66,18.14,15.5858333333745,J54173,329518145B,True
386,16-08-02,10.66,18.14,,J54130,,False
386,16-08-02,10.66,18.14,,J54130,,False
386,16-08-02,10.66,18.14,12.5077777777333,J54130,329518145B,True
386,16-08-02,10.66,18.14,,,,False
386,16-08-02,10.66,18.14,,J54130,,False
386,16-08-02,10.66,18.14,,J54130,,False
386,16-08-02,10.66,18.14,,,,False
386,16-08-02,10.66,18.14,13.3633333333419,,329459116C,False
386,16-08-02,10.66,18.14,14.6097222221433,,329014384,False
386,16-08-02,10.66,18.14,13.5463888889062,,329459117,False
386,16-08-02,10.66,18.14,12.1166666666977,,328961767C,False
386,16-08-02,10.66,18.14,13.7427777777775,J54129,329459116B,True
386,16-08-02,10.66,18.14,,J54130,,False
386,16-08-02,10.66,18.14,,J54130,,False
386,16-08-02,10.66,18.14,13.884166666714,J54129,329320865,True
386,16-08-02,10.66,18.14,,,,False
386,16-08-02,10.66,18.14,14.1033333332743,J54130,329459116B,True
386,16-08-02,10.66,18.14,,J54130,,False
386,16-08-02,10.66,18.14,,J54129,,False
386,16-08-02,10.66,18.14,10.8966666666674,J54130,329518145B,True
386,16-08-02,10.66,18.14,16.0700000000652,J54129,329459119,True
386,16-08-02,10.66,18.14,,J54129,,False
28,16-08-02,9.71,16.93,11.2219444445218,J54147,,False
28,16-08-02,9.71,16.93,,J54181,,False
28,16-08-02,9.71,16.93,13.7808333333232,J54181,329459118,True
28,16-08-02,9.71,16.93,14.1280555555131,,,False
28,16-08-02,9.71,16.93,,J54181,,False
28,16-08-02,9.71,16.93,15.6375000000698,J54181,0,False
28,16-08-02,9.71,16.93,15.830277777859,J54181,0,False
28,16-08-02,9.71,16.93,,J54181,,False
28,16-08-02,9.71,16.93,,,,False
307,16-08-02,8.82,17.44,,J54129,,False
307,16-08-02,8.82,17.44,,J54130,,False
307,16-08-02,8.82,17.44,,J54130,,False
307,16-08-02,8.82,17.44,15.0369444445241,J54129,329093897,True
307,16-08-02,8.82,17.44,15.3577777777682,,329093898,False
307,16-08-02,8.82,17.44,,J54129,,False
307,16-08-02,8.82,17.44,15.7677777777426,,,False
307,16-08-02,8.82,17.44,16.0808333333116,J54130,328974235B,True
307,16-08-02,8.82,17.44,,,,False
307,16-08-02,8.82,17.44,9.47861111105885,,,False
307,16-08-02,8.82,17.44,,,,False
307,16-08-02,8.82,17.44,,,,False
307,16-08-02,8.82,17.44,11.7930555555504,,329093898,False
307,16-08-02,8.82,17.44,,,,False
307,16-08-02,8.82,17.44,11.0800000000745,,,False
307,16-08-02,8.82,17.44,11.9691666666185,J54129,329093898,True
307,16-08-02,8.82,17.44,9.30166666663717,,,False
307,16-08-02,8.82,17.44,,,,False
307,16-08-02,8.82,17.44,,,,False
307,16-08-02,8.82,17.44,11.0830555554712,,329093898,False
307,16-08-02,8.82,17.44,,,,False
307,16-08-02,8.82,17.44,,,,False
307,16-08-02,8.82,17.44,11.8447222222458,,329093935,False
307,16-08-02,8.82,17.44,13.989722222148,,,False
307,16-08-02,8.82,17.44,12.5072222222225,,329247790,False
307,16-08-02,8.82,17.44,12.2986111110658,,329093946,False
307,16-08-02,8.82,17.44,,J54130,,False
307,16-08-02,8.82,17.44,,J54130,,False
307,16-08-02,8.82,17.44,,,,False
307,16-08-02,8.82,17.44,,,,False
307,16-08-02,8.82,17.44,,,,False
307,16-08-02,8.82,17.44,,,,False
307,16-08-02,8.82,17.44,11.1530555555946,J54130,329247790,True
307,16-08-02,8.82,17.44,,J54129,,False
307,16-08-02,8.82,17.44,,,,False
307,16-08-02,8.82,17.44,,J54130,,False
307,16-08-02,8.82,17.44,,J54130,,False
307,16-08-02,8.82,17.44,,J54130,,False
307,16-08-02,8.82,17.44,,J54129,,False
307,16-08-02,8.82,17.44,,,,False
307,16-08-02,8.82,17.44,,,,False
307,16-08-02,8.82,17.44,,,,False
307,16-08-02,8.82,17.44,,,,False
307,16-08-02,8.82,17.44,12.8327777777449,,329523945,False
307,16-08-02,8.82,17.44,13.8036111111869,,329093898,False
307,16-08-02,8.82,17.44,,,,False
307,16-08-02,8.82,17.44,12.9044444444007,,329093898,False
307,16-08-02,8.82,17.44,,,,False
307,16-08-02,8.82,17.44,,,,False
613,16-08-02,9.25,16.39,13.9761111111729,,,False
613,16-08-02,9.25,16.39,,J54159,,False
613,16-08-02,9.25,16.39,,J54173,,False
613,16-08-02,9.25,16.39,,,,False
613,16-08-02,9.25,16.39,,,,False
613,16-08-02,9.25,16.39,15.7927777778241,J54130,,False
613,16-08-02,9.25,16.39,,J54130,,False
613,16-08-02,9.25,16.39,,J54130,,False
613,16-08-02,9.25,16.39,,,,False
613,16-08-02,9.25,16.39,,,,False
613,16-08-02,9.25,16.39,,,,False
613,16-08-02,9.25,16.39,10.7411111110705,,328961720B,False
613,16-08-02,9.25,16.39,10.5616666665883,J54131,328974235A,True
613,16-08-02,9.25,16.39,,J54181,,False
613,16-08-02,9.25,16.39,13.3680555556202,,,False
613,16-08-02,9.25,16.39,12.6447222222341,J54130,328974235B,True
96,16-08-03,9.50,16.50,10.1763888888527,,329459116C,False
96,16-08-03,9.50,16.50,,,,False
96,16-08-03,9.50,16.50,,,,False
96,16-08-03,9.50,16.50,,,,False
96,16-08-03,9.50,16.50,,,,False
96,16-08-03,9.50,16.50,12.4113888888387,,-1,False
96,16-08-03,9.50,16.50,12.3572222222574,,329246294,False
96,16-08-03,9.50,16.50,12.1375000000116,,328961724,False
96,16-08-03,9.50,16.50,11.4702777777566,J54129,0,False
96,16-08-03,9.50,16.50,,,,False
96,16-08-03,9.50,16.50,10.0280555555946,,,False
96,16-08-03,9.50,16.50,,J54130,,False
96,16-08-03,9.50,16.50,15.8344444444519,J54145,,False
96,16-08-03,9.50,16.50,,J54130,,False
96,16-08-03,9.50,16.50,,,,False
96,16-08-03,9.50,16.50,,,,False
96,16-08-03,9.50,16.50,16.0483333333978,,,False
96,16-08-03,9.50,16.50,14.7955555556109,,,False
96,16-08-03,9.50,16.50,,,,False
96,16-08-03,9.50,16.50,,,,False
96,16-08-03,9.50,16.50,14.372222222155,J54130,329216611,True
96,16-08-03,9.50,16.50,15.9963888888597,J54130,328961720B,True
96,16-08-03,9.50,16.50,,,,False
96,16-08-03,9.50,16.50,,,,False
96,16-08-03,9.50,16.50,,,,False
96,16-08-03,9.50,16.50,13.5722222221666,,,False
96,16-08-03,9.50,16.50,,,,False
96,16-08-03,9.50,16.50,,,,False
96,16-08-03,9.50,16.50,13.2788888888899,,329262645,False
386,16-08-03,9.60,16.91,,,,False
386,16-08-03,9.60,16.91,12.3175000000047,J54130,329663955,True
386,16-08-03,9.60,16.91,12.0219444445102,J54129,329459116B,True
386,16-08-03,9.60,16.91,10.938611111138,J54129,,False
386,16-08-03,9.60,16.91,12.5288888888899,,329523065,False
386,16-08-03,9.60,16.91,10.7977777777123,J54130,329459116B,True
386,16-08-03,9.60,16.91,,,,False
386,16-08-03,9.60,16.91,12.7972222222597,J54126,329459116B,True
386,16-08-03,9.60,16.91,10.3233333332464,J54159,329518145B,True
386,16-08-03,9.60,16.91,14.5658333332976,J54130,328961689B,True
386,16-08-03,9.60,16.91,10.1838888888597,,328961767C,False
386,16-08-03,9.60,16.91,10.5333333332674,J54173,329459117,True
386,16-08-03,9.60,16.91,,J54129,,False
386,16-08-03,9.60,16.91,13.1741666666348,J54129,328961689B,True
386,16-08-03,9.60,16.91,13.4133333333302,J54173,329459116C,True
386,16-08-03,9.60,16.91,13.6122222222621,J54130,329459116B,True
386,16-08-03,9.60,16.91,,,,False
386,16-08-03,9.60,16.91,9.61416666669538,J54130,329518145B,True
386,16-08-03,9.60,16.91,14.3147222221596,,329459116B,False
386,16-08-03,9.60,16.91,14.2875000000349,,329518145B,False
386,16-08-03,9.60,16.91,,J54130,,False
386,16-08-03,9.60,16.91,,,,False
386,16-08-03,9.60,16.91,15.641111111152,,329518145B,False
386,16-08-03,9.60,16.91,,J54129,,False
386,16-08-03,9.60,16.91,16.45472222229,,329459116A,False
386,16-08-03,9.60,16.91,16.4691666666185,,329518145B,False
386,16-08-03,9.60,16.91,14.1163888889132,J54130,328961689B,True
386,16-08-03,9.60,16.91,,J54130,,False
386,16-08-03,9.60,16.91,,J54130,,False
386,16-08-03,9.60,16.91,16.8052777777193,,-1,False
386,16-08-03,9.60,16.91,,J54129,,False
386,16-08-03,9.60,16.91,,,,False
386,16-08-03,9.60,16.91,,,,False
386,16-08-03,9.60,16.91,,J54129,,False
386,16-08-03,9.60,16.91,11.7433333334047,,329459116B,False
386,16-08-03,9.60,16.91,9.60333333327435,J54130,329518145B,True
386,16-08-03,9.60,16.91,,,,False
386,16-08-03,9.60,16.91,16.3533333332744,J54129,329459118,True
386,16-08-03,9.60,16.91,,,,False
386,16-08-03,9.60,16.91,,J54129,,False
386,16-08-03,9.60,16.91,16.5441666666884,,329518146,False
386,16-08-03,9.60,16.91,,J54129,,False
386,16-08-03,9.60,16.91,,,,False
386,16-08-03,9.60,16.91,15.5594444444287,,328961689B,False
386,16-08-03,9.60,16.91,14.1075000000419,J54130,,False
386,16-08-03,9.60,16.91,13.9299999999348,,,False
386,16-08-03,9.60,16.91,13.5969444444054,,329518145A,False
386,16-08-03,9.60,16.91,,,,False
511,16-08-03,16.00,19.75,16.3130555555108,,329328382,False
511,16-08-03,16.00,19.75,19.6052777777659,,0,False
511,16-08-03,16.00,19.75,17.3272222222877,,329225635,False
511,16-08-03,16.00,19.75,16.8311111111543,J54131,329328382,True
511,16-08-03,16.00,19.75,16.3397222222993,J54157,,False
60b,16-08-03,10.50,17.01,13.2611111111473,,329083342,False
60b,16-08-03,10.50,17.01,,,,False
60b,16-08-03,10.50,17.01,,,,False
60b,16-08-03,10.50,17.01,,,,False
60b,16-08-03,10.50,17.01,,,,False
60b,16-08-03,10.50,17.01,,,,False
60b,16-08-03,10.50,17.01,13.0336111110519,,,False
60b,16-08-03,10.50,17.01,12.9972222222132,,329459116B,False
60b,16-08-03,10.50,17.01,12.9266666667536,,329518145B,False
60b,16-08-03,10.50,17.01,12.9094444445218,,329459116C,False
60b,16-08-03,10.50,17.01,12.8947222221759,,328961724,False
60b,16-08-03,10.50,17.01,12.8672222222085,,329459116B,False
60b,16-08-03,10.50,17.01,12.8433333333232,,329459116A,False
60b,16-08-03,10.50,17.01,,,,False
60b,16-08-03,10.50,17.01,13.1330555555178,,329518145B,False
60b,16-08-03,10.50,17.01,,,,False
60b,16-08-03,10.50,17.01,13.1494444443961,,329459116B,False
60b,16-08-03,10.50,17.01,12.6311111110845,,329534141,False
60b,16-08-03,10.50,17.01,12.6119444444776,,329459116B,False
60b,16-08-03,10.50,17.01,12.5327777778148,,,False
60b,16-08-03,10.50,17.01,12.5072222222225,,329320865,False
60b,16-08-03,10.50,17.01,12.4844444443588,,329518145B,False
60b,16-08-03,10.50,17.01,12.4572222222341,,329518145B,False
60b,16-08-03,10.50,17.01,12.4138888888992,,-1,False
60b,16-08-03,10.50,17.01,,,,False
60b,16-08-03,10.50,17.01,12.2294444444706,,328961724,False
60b,16-08-03,10.50,17.01,,,,False
60b,16-08-03,10.50,17.01,12.1780555556179,J54129,,False
60b,16-08-03,10.50,17.01,,,,False
60b,16-08-03,10.50,17.01,12.1058333332767,,,False
60b,16-08-03,10.50,17.01,,,,False
60b,16-08-03,10.50,17.01,,,,False
60b,16-08-03,10.50,17.01,,,,False
60b,16-08-03,10.50,17.01,13.2416666666977,,329060769,False
60b,16-08-03,10.50,17.01,13.2752777778078,,329518145B,False
60b,16-08-03,10.50,17.01,13.1188888888573,,329518145B,False
459,16-08-03,11.51,20.00,,J54129,,False
459,16-08-03,11.51,20.00,,J54130,,False
459,16-08-03,11.51,20.00,,J54129,,False
459,16-08-03,11.51,20.00,,,,False
459,16-08-03,11.51,20.00,,J54129,,False
459,16-08-03,11.51,20.00,17.7469444444869,J54129,328961767A,True
459,16-08-03,11.51,20.00,,,,False
459,16-08-03,11.51,20.00,,J54129,,False
459,16-08-03,11.51,20.00,18.2719444444519,J54173,329083342,True
459,16-08-03,11.51,20.00,18.9330555555644,J54129,0,False
459,16-08-03,11.51,20.00,19.1788888889132,J54128,-1,True
459,16-08-03,11.51,20.00,,J54129,,False
459,16-08-03,11.51,20.00,,,,False
459,16-08-03,11.51,20.00,,,,False
459,16-08-03,11.51,20.00,15.2016666666605,J54134,329518145B,True
459,16-08-03,11.51,20.00,,J54129,,False
459,16-08-03,11.51,20.00,,J54129,,False
459,16-08-03,11.51,20.00,,J54181,,False
459,16-08-03,11.51,20.00,,J54129,,False
459,16-08-03,11.51,20.00,,J54129,,False
459,16-08-03,11.51,20.00,13.4988888888038,J54129,329494714,True
459,16-08-03,11.51,20.00,,,,False
459,16-08-03,11.51,20.00,,,,False
459,16-08-03,11.51,20.00,12.3836111110286,J54129,329086711,True
459,16-08-03,11.51,20.00,12.0588888888597,J54129,,False
459,16-08-03,11.51,20.00,15.4541666666628,,329058704,False
307,16-08-03,8.77,17.50,,J54130,,False
307,16-08-03,8.77,17.50,17.3530555555481,J54129,329093898,True
307,16-08-03,8.77,17.50,,,,False
307,16-08-03,8.77,17.50,,J54130,,False
307,16-08-03,8.77,17.50,,,,False
307,16-08-03,8.77,17.50,10.5863888888271,J54129,329093897,True
307,16-08-03,8.77,17.50,,,,False
307,16-08-03,8.77,17.50,,,,False
307,16-08-03,8.77,17.50,12.438611111138,J54130,329247790,True
307,16-08-03,8.77,17.50,,,,False
307,16-08-03,8.77,17.50,13.2102777778055,J54130,329247790,True
307,16-08-03,8.77,17.50,,J54129,,False
307,16-08-03,8.77,17.50,15.3019444444799,J50002,,False
307,16-08-03,8.77,17.50,,J54130,,False
307,16-08-03,8.77,17.50,15.8138888888061,,,False
307,16-08-03,8.77,17.50,12.303888888855,,,False
307,16-08-03,8.77,17.50,16.6538888888899,,,False
307,16-08-03,8.77,17.50,15.6797222222085,J54129,,False
307,16-08-03,8.77,17.50,,J54130,,False
307,16-08-03,8.77,17.50,,,,False
307,16-08-03,8.77,17.50,,,,False
307,16-08-03,8.77,17.50,,,,False
307,16-08-03,8.77,17.50,,,,False
307,16-08-03,8.77,17.50,9.19083333341405,,329247790,False
307,16-08-03,8.77,17.50,,J54173,,False
307,16-08-03,8.77,17.50,,,,False
307,16-08-03,8.77,17.50,,,,False
307,16-08-03,8.77,17.50,,,,False
307,16-08-03,8.77,17.50,9.7941666666884,J54142,,False
307,16-08-03,8.77,17.50,15.0052777777892,,,False
96,16-08-04,10.67,16.26,12.1213888889761,,0,False
96,16-08-04,10.67,16.26,,,,False
96,16-08-04,10.67,16.26,10.8955555554712,,329518145B,False
96,16-08-04,10.67,16.26,11.5519444444799,,328961720B,False
96,16-08-04,10.67,16.26,12.8036111110705,,,False
96,16-08-04,10.67,16.26,,,,False
96,16-08-04,10.67,16.26,,,,False
96,16-08-04,10.67,16.26,15.6988888888154,,328961702A,False
96,16-08-04,10.67,16.26,,,,False
386,16-08-04,10.00,18.00,12.4872222222621,J54131,329518145B,True
386,16-08-04,10.00,18.00,,,,False
386,16-08-04,10.00,18.00,13.5358333333279,,328961767C,False
386,16-08-04,10.00,18.00,13.3311111110961,,329518145B,False
386,16-08-04,10.00,18.00,13.2736111111008,J54129,329518145B,True
386,16-08-04,10.00,18.00,,J54129,,False
386,16-08-04,10.00,18.00,14.1594444444054,J54130,329518145B,True
386,16-08-04,10.00,18.00,,J54129,,False
386,16-08-04,10.00,18.00,,J54129,,False
386,16-08-04,10.00,18.00,11.8244444444426,,328961689B,False
386,16-08-04,10.00,18.00,,J54130,,False
386,16-08-04,10.00,18.00,12.8763888889225,,329663955,False
386,16-08-04,10.00,18.00,14.1313888889272,J54173,329459116B,True
386,16-08-04,10.00,18.00,,,,False
386,16-08-04,10.00,18.00,,J54173,,False
386,16-08-04,10.00,18.00,14.8958333332557,J54129,329459116B,True
386,16-08-04,10.00,18.00,,,,False
386,16-08-04,10.00,18.00,15.8180555555737,J54129,,False
386,16-08-04,10.00,18.00,,,,False
386,16-08-04,10.00,18.00,16.7386111111846,J54130,328961689B,True
386,16-08-04,10.00,18.00,17.1099999999278,J54129,329518145B,True
386,16-08-04,10.00,18.00,,J54130,,False
386,16-08-04,10.00,18.00,,,,False
386,16-08-04,10.00,18.00,,,,False
386,16-08-04,10.00,18.00,,,,False
386,16-08-04,10.00,18.00,12.9819444445311,,328961689B,False
386,16-08-04,10.00,18.00,13.8030555555015,J54129,329459118,True
386,16-08-04,10.00,18.00,11.7794444444007,,-1,False
386,16-08-04,10.00,18.00,12.9011111111613,J54130,,False
386,16-08-04,10.00,18.00,12.8466666667373,,329085113,False
386,16-08-04,10.00,18.00,,J54129,,False
386,16-08-04,10.00,18.00,,J54130,,False
386,16-08-04,10.00,18.00,12.2469444443705,,328961689B,False
386,16-08-04,10.00,18.00,12.0199999999604,,329518146,False
386,16-08-04,10.00,18.00,,J54130,,False
386,16-08-04,10.00,18.00,11.8688888889737,J54130,329518145B,True
386,16-08-04,10.00,18.00,,J54130,,False
386,16-08-04,10.00,18.00,11.1824999999371,J54129,329518145B,True
386,16-08-04,10.00,18.00,11.1383333332487,J54130,329459117,True
386,16-08-04,10.00,18.00,,,,False
386,16-08-04,10.00,18.00,10.3208333333605,J54130,329459116B,True
386,16-08-04,10.00,18.00,10.226388888841,J54130,329459117,True
386,16-08-04,10.00,18.00,11.2027777777403,,329085092,False
386,16-08-04,10.00,18.00,13.297499999986,J54129,329459119,True
386,16-08-04,10.00,18.00,11.9916666666395,,-1,False
386,16-08-04,10.00,18.00,17.9083333333838,J54129,-1,True
386,16-08-04,10.00,18.00,,J54130,,False
386,16-08-04,10.00,18.00,,,,False
386,16-08-04,10.00,18.00,11.3377777776914,J54129,329177884,True
386,16-08-04,10.00,18.00,13.2008333332487,J54129,329563838,True
386,16-08-04,10.00,18.00,10.1280555555713,,328961767C,False
386,16-08-04,10.00,18.00,,J54128,,False
386,16-08-04,10.00,18.00,16.755277777731,J54130,329459118,True
386,16-08-04,10.00,18.00,16.717777777696,J54173,329518145B,True
386,16-08-04,10.00,18.00,13.822222222283,J54129,329459116B,True
386,16-08-04,10.00,18.00,,J54129,,False
386,16-08-04,10.00,18.00,,J54129,,False
386,16-08-04,10.00,18.00,,J54173,,False
386,16-08-04,10.00,18.00,,,,False
386,16-08-04,10.00,18.00,16.2244444444659,,-1,False
386,16-08-04,10.00,18.00,,,,False
386,16-08-04,10.00,18.00,15.5072222222225,J54129,329518145B,True
386,16-08-04,10.00,18.00,14.531388888834,,-1,False
386,16-08-04,10.00,18.00,15.1805555555038,J54129,329459119,True
511,16-08-04,11.07,18.83,12.5213888888829,,329225635,False
511,16-08-04,11.07,18.83,,J54129,,False
511,16-08-04,11.07,18.83,11.2961111110635,J54129,329657307,True
511,16-08-04,11.07,18.83,13.2683333333116,J54131,329264876,True
511,16-08-04,11.07,18.83,13.7908333333908,,329328382,False
511,16-08-04,11.07,18.83,,J54186,,False
511,16-08-04,11.07,18.83,,J54130,,False
511,16-08-04,11.07,18.83,,J54131,,False
511,16-08-04,11.07,18.83,18.7094444443937,J54131,-1,True
511,16-08-04,11.07,18.83,17.5986111110542,,329328382,False
511,16-08-04,11.07,18.83,13.2350000000442,J54131,329328382,True
60b,16-08-04,11.51,15.00,,,,False
60b,16-08-04,11.51,15.00,11.8308333332534,J54170,0,False
60b,16-08-04,11.51,15.00,,,,False
60b,16-08-04,11.51,15.00,11.8647222222062,J54182,,False
60b,16-08-04,11.51,15.00,11.8791666667094,,329459125,False
60b,16-08-04,11.51,15.00,11.9708333333256,,329519993,False
60b,16-08-04,11.51,15.00,12.0255555555923,,,False
60b,16-08-04,11.51,15.00,9.8833333334187,,329459116B,False
60b,16-08-04,11.51,15.00,11.8052777778357,,329459116A,False
60b,16-08-04,11.51,15.00,9.95416666672099,,329519993,False
60b,16-08-04,11.51,15.00,,,,False
60b,16-08-04,11.51,15.00,9.90638888895046,,329518145B,False
60b,16-08-04,11.51,15.00,,,,False
60b,16-08-04,11.51,15.00,9.96666666667443,,329518145B,False
60b,16-08-04,11.51,15.00,,,,False
60b,16-08-04,11.51,15.00,,J54182,,False
60b,16-08-04,11.51,15.00,10.0202777777449,,,False
60b,16-08-04,11.51,15.00,9.98527777777053,,,False
60b,16-08-04,11.51,15.00,10.0533333333442,,329459125,False
60b,16-08-04,11.51,15.00,,,,False
459,16-08-04,14.50,18.51,,J54129,,False
459,16-08-04,14.50,18.51,,J54129,,False
459,16-08-04,14.50,18.51,16.3741666665883,J54129,329026676,True
459,16-08-04,14.50,18.51,16.9613888888271,J54131,328961767A,True
459,16-08-04,14.50,18.51,,J54131,,False
459,16-08-04,14.50,18.51,,J54129,,False
459,16-08-04,14.50,18.51,,J54129,,False
28,16-08-04,10.37,17.26,,J54170,,False
28,16-08-04,10.37,17.26,14.5341666667373,J54181,,False
28,16-08-04,10.37,17.26,,J54181,,False
28,16-08-04,10.37,17.26,,J54181,,False
28,16-08-04,10.37,17.26,13.4980555556249,J54181,,False
28,16-08-04,10.37,17.26,12.3552777777077,J54181,329459116B,True
28,16-08-04,10.37,17.26,10.7277777777635,J54181,,False
28,16-08-04,10.37,17.26,14.4205555556109,J54181,328961724,True
28,16-08-04,10.37,17.26,14.2394444444217,J54145,329518145B,True
28,16-08-04,10.37,17.26,,,,False
307,16-08-04,8.70,17.34,,,,False
307,16-08-04,8.70,17.34,9.52166666672565,,,False
307,16-08-04,8.70,17.34,,,,False
307,16-08-04,8.70,17.34,,J54130,,False
307,16-08-04,8.70,17.34,,,,False
307,16-08-04,8.70,17.34,,,,False
307,16-08-04,8.70,17.34,,,,False
307,16-08-04,8.70,17.34,,J54129,,False
307,16-08-04,8.70,17.34,10.8588888889644,J54130,329093898,True
307,16-08-04,8.70,17.34,17.0991666666814,J54130,329523945,True
307,16-08-04,8.70,17.34,,J54130,,False
307,16-08-04,8.70,17.34,,J54130,,False
307,16-08-04,8.70,17.34,,J54130,,False
307,16-08-04,8.70,17.34,13.2966666666325,,329093898,False
307,16-08-04,8.70,17.34,13.6574999999721,J54131,,False
307,16-08-04,8.70,17.34,14.3541666667443,J54130,329093904,True
307,16-08-04,8.70,17.34,15.1094444443588,J54130,329093897,True
307,16-08-04,8.70,17.34,,,,False
307,16-08-04,8.70,17.34,,,,False
307,16-08-04,8.70,17.34,,,,False
307,16-08-04,8.70,17.34,16.1672222221387,,,False
307,16-08-04,8.70,17.34,,J54129,,False
307,16-08-04,8.70,17.34,10.9388888888061,J54130,,False
307,16-08-04,8.70,17.34,12.6041666666279,,329093897,False
307,16-08-04,8.70,17.34,,,,False
307,16-08-04,8.70,17.34,,,,False
307,16-08-04,8.70,17.34,,,,False
307,16-08-04,8.70,17.34,,,,False
307,16-08-04,8.70,17.34,11.0147222222295,,329093898,False
307,16-08-04,8.70,17.34,,J54129,,False
307,16-08-04,8.70,17.34,,J54130,,False
307,16-08-04,8.70,17.34,,J54130,,False
307,16-08-04,8.70,17.34,11.6983333333628,,329093898,False
307,16-08-04,8.70,17.34,,,,False
307,16-08-04,8.70,17.34,9.36361111106817,,328961702A,False
307,16-08-04,8.70,17.34,12.2013888888177,,329093898,False
307,16-08-04,8.70,17.34,,J54130,,False
307,16-08-04,8.70,17.34,,J54130,,False
307,16-08-04,8.70,17.34,,,,False
307,16-08-04,8.70,17.34,13.4944444443681,,,False
307,16-08-04,8.70,17.34,,,,False
307,16-08-04,8.70,17.34,,J54130,,False
307,16-08-04,8.70,17.34,,,,False
307,16-08-04,8.70,17.34,,,,False
307,16-08-04,8.70,17.34,,,,False
307,16-08-04,8.70,17.34,,,,False
307,16-08-04,8.70,17.34,,,,False
